;competition;date;distance;finishCoords;finishPort;gliderImat;gliderType;pilotClub;pilotName;shape;speed;startCoords;startPort;type
23;0;01.11.2018;109.3;50'33'914N,16'21'138E;;OK-4981;Nimbus-2(b);Broumov;Václav Kult;polygon s 5OB;37.52;50'33'558N,16'21'991E;;není možné podle pravidel bodovat
24;0;01.11.2018;339.8;50'04'231N,17'18'248E;;OK-7980;ASW-19B;Zbraslavice;Bára Moravcová;polygon s 3OB;107.03;50'04'231N,17'18'248E;;rychlostní let se změnou tratě za letu
25;0;01.11.2018;178.3;50'18'538N,17'18'487E;;0K 1066;DG-1000S 18m;Vyškov;Tomaš Přikryl;polygon s 5OB;47.73;50'16'312N,17'13'317E;;není možné podle pravidel bodovat
26;0;01.11.2018;178.3;50'18'538N,17'18'487E;;0K 2620;DG-1000S 18m;Vyškov;Tomaš Přikryl;polygon s 5OB;47.73;50'16'312N,17'13'317E;;není možné podle pravidel bodovat
27;0;01.11.2018;565.6;50'02'233N,17'35'917E;;OK3907;Std. Cirrus;Zbraslavice;Jan Ratz;polygon s 5OB;82.62;50'03'000N,17'23'683E;;rychlostní let podle deklarace
28;0;01.11.2018;535.2;50'13'667N,17'11'583E;;OK-1773;ASW-19B;Vyškov;Jiří Koudela;polygon s 5OB;93.53;50'09'617N,17'11'867E;;rychlostní let podle deklarace
29;0;31.10.2018;46.4;50'18'269N,17'18'138E;;OK 1834;ASK-21;Plasy;Roman Šlapáček;polygon s 5OB;16.23;50'10'860N,17'08'774E;;není možné podle pravidel bodovat
30;0;01.11.2018;75.6;50'19'538N,17'18'344E;;OK 1834;ASK-21;Plasy;Roman Šlapáček;polygon s 5OB;28.25;50'17'408N,17'15'724E;;není možné podle pravidel bodovat
31;0;01.11.2018;52.8;48'16'448N,18'07'338E;;OM-6600;LS-6;Nitra;Viliam Tutko;polygon s 5OB;28.42;48'18'610N,18'08'390E;;není možné podle pravidel bodovat
32;0;01.11.2018;235.2;50'06'120N,17'42'625E;;OK-7000;Discus 2a /15m;Břeclav;Jan Viskot;polygon s 5OB;67.46;50'05'983N,17'16'797E;;není možné podle pravidel bodovat
33;0;01.11.2018;643.9;50'02'233N,17'35'917E;;OK-7986;ASW-15B;Tábor;Jan Hruška;polygon s 5OB;89.75;50'03'000N,17'23'683E;;rychlostní let se změnou tratě za letu
34;0;01.11.2018;64.1;50'19'048N,17'16'823E;;OK-6999;L-13 Blaník;Žamberk;Miroslav Ježek;polygon s 5OB;24.87;50'14'072N,17'08'807E;;není možné podle pravidel bodovat
35;0;01.11.2018;217.8;50'18'356N,17'25'240E;;OK-3755;ASW-19;Zbraslavice;Jan Smékal;2OB;61.45;50'03'000N,17'23'683E;;volný let na vzdálenost
36;0;01.11.2018;104.1;48'27'648N,17'32'036E;;OK-3706;Std. Cirrus;Holíč;Viktor Hnáta;polygon s 5OB;34.87;48'27'634N,17'26'649E;;není možné podle pravidel bodovat
37;0;01.11.2018;355.5;50'03'000N,17'23'683E;;OK-9841;Duo Discus X(T);Vysoké Mýto;Jan Vavřín;polygon s 3OB;91.97;50'06'617N,17'16'517E;;rychlostní let se změnou tratě za letu
38;0;01.11.2018;461.2;50'03'650N,17'37'083E;;OK-0808;LS-8b /15m;Raná;Hana Trešlová;polygon s 5OB;81.61;50'03'000N,17'23'683E;;rychlostní let se změnou tratě za letu
39;0;31.10.2018;117.0;50'17'969N,17'19'653E;;OK - 0550;Ventus 2cxm/t /18m 565kg;Žamberk;Miroslav Koci;polygon s 5OB;51.11;50'11'625N,17'10'340E;;není možné podle pravidel bodovat
40;0;31.10.2018;54.4;50'18'842N,17'19'819E;;OM_1111;ASW-20 C(L) /15m;Žilina;Stanislav Chupáň;polygon s 5OB;25.92;50'10'351N,17'08'422E;;není možné podle pravidel bodovat
41;0;31.10.2018;38.9;50'18'397N,17'18'515E;;OM_1111;ASW-20 C(L) /15m;Žilina;Peter Šamaj;polygon s 5OB;33.11;50'12'617N,17'07'011E;;není možné podle pravidel bodovat
42;0;31.10.2018;42.5;50'18'407N,17'19'154E;;OK-3103;Phoebus A1;Medlánky;Petr Jedlička;polygon s 5OB;25.92;50'10'335N,17'07'864E;;není možné podle pravidel bodovat
43;0;31.10.2018;93.4;49'53'564N,17'38'719E;;OK-2977;ASG-29(E) 18m;Hranice;Radek Krejčiřík;polygon s 5OB;41.12;50'04'340N,17'32'403E;;není možné podle pravidel bodovat
44;0;31.10.2018;79.9;50'18'619N,17'18'947E;;D-0281;Glasflügel 401;FC Langhennersdorf;Uwe Schlenker;polygon s 5OB;29.89;50'07'897N,17'11'168E;;není možné podle pravidel bodovat
45;0;30.10.2018;87.3;48'16'286N,18'07'975E;;OM-2512;VSO-10;Nitra;Eva Jančiová;polygon s 5OB;27.78;48'19'220N,18'07'138E;;není možné podle pravidel bodovat
46;0;30.10.2018;201.9;48'15'617N,18'06'083E;;OM-8888;LS-8s(t) /18m;Nitra;Dominik Jančík;polygon s 5OB;80.31;48'19'283N,18'02'867E;;rychlostní let podle deklarace
47;0;30.10.2018;522.2;32'12'449S,148'14'421E;;VH-GFV;Discus b +W;Toužim;Pavel Jiránek;polygon s 5OB;86.64;32'13'558S,148'16'312E;;není možné podle pravidel bodovat
48;0;29.10.2018;114.5;48'16'542N,18'06'722E;;OM-8800;DG-1000S 20m;Nitra;Peter Hupka;polygon s 5OB;46.84;48'20'089N,18'07'390E;;není možné podle pravidel bodovat
49;0;29.10.2018;198.7;48'16'767N,18'07'967E;;OM-8888;LS-8s(t) /18m;Nitra;Dominik Jančík;polygon s 5OB;56.24;48'19'283N,18'02'867E;;rychlostní let podle deklarace
50;0;27.10.2018;124.3;50'04'620N,17'42'077E;;D-5335;Ventus a /15m WL 500kg;Raná;Ondřej Dvořák;polygon s 5OB;63.05;50'04'975N,17'23'884E;;není možné podle pravidel bodovat
51;0;27.10.2018;324.6;50'19'208N,17'18'361E;;OK-2345;Duo Discus X(T);VAP;Kristina Šantrůčková;polygon s 5OB;82.28;50'09'800N,17'29'239E;;není možné podle pravidel bodovat
52;0;27.10.2018;115.9;50'04'014N,17'46'026E;;OK-5555;Duo Discus X(T);Křižanov;Zuzana Kutílková;polygon s 5OB;59.95;50'07'577N,17'25'208E;;není možné podle pravidel bodovat
53;0;27.10.2018;503.6;50'08'678N,17'13'699E;;OK-3888;Duo Discus XL(T);Jičín;Miloš Pajr;polygon s 5OB;131.37;50'14'047N,17'13'334E;;není možné podle pravidel bodovat
54;0;26.10.2018;80.2;50'04'792N,17'44'141E;;OK-4902;Std. Cirrus;Mladá Boleslav;Vojtěch Hájek;polygon s 5OB;20.51;50'02'951N,17'19'224E;;není možné podle pravidel bodovat
55;0;27.10.2018;48.8;50'04'517N,17'41'606E;;OK-1948;Janus c/cM/cT;Křižanov;Karel Elsnic;polygon s 5OB;51.47;50'06'680N,17'23'878E;;není možné podle pravidel bodovat
56;0;27.10.2018;123.2;50'04'951N,17'41'728E;;OK-0007;Ventus 2a /15m;Hranice;Radek Krejčiřík;polygon s 3OB;56.7;50'06'617N,17'16'517E;;volný let na vzdálenost
57;0;27.10.2018;13.4;50'06'957N,17'20'821E;;OK7677;Std. Cirrus;Krnov;Jan Pláteník;polygon s 5OB;34.96;50'05'843N,17'20'815E;;není možné podle pravidel bodovat
58;0;27.10.2018;118.4;50'05'264N,17'41'605E;;OK-3740;Std. Cirrus;Křižanov;Jan Pavlik;polygon s 5OB;49.45;50'02'000N,17'18'817E;;volný let na vzdálenost
59;0;27.10.2018;44.6;50'04'404N,17'42'359E;;OK-0808;LS-8b /15m;Raná;Hana Trešlová;polygon s 5OB;39.95;50'04'354N,17'21'277E;;není možné podle pravidel bodovat
60;0;27.10.2018;64.8;50'04'449N,17'41'598E;;OK-6492;Std. Cirrus;Křižanov;Michal Navrátil;polygon s 5OB;32.28;50'04'897N,17'22'342E;;není možné podle pravidel bodovat
61;0;27.10.2018;26.7;50'06'478N,17'19'109E;;OK-0696;Std. Cirrus;Slaný;Kateřina Vojtová;polygon s 5OB;37.75;50'04'744N,17'22'553E;;není možné podle pravidel bodovat
62;0;27.10.2018;78.9;50'04'421N,17'42'851E;;OK-0971;Std. Cirrus;Slaný;Jiří Hůla;polygon s 5OB;46.1;50'03'770N,17'35'817E;;není možné podle pravidel bodovat
63;0;26.10.2018;96.3;50'04'533N,17'43'385E;;OK-1948;Janus c/cM/cT;Křižanov;Martin Piskáček;polygon s 5OB;67.95;50'05'026N,17'27'685E;;není možné podle pravidel bodovat
64;0;26.10.2018;71.4;50'04'527N,17'42'661E;;OK-0976;Std. Cirrus;Hodkovice;Jan Zahrádka;polygon s 5OB;32.7;50'03'449N,17'33'884E;;není možné podle pravidel bodovat
65;0;26.10.2018;93.2;50'04'619N,17'43'716E;;OK-1948;Janus c/cM/cT;Křižanov;Karel Elsnic;polygon s 5OB;18.03;50'01'092N,17'19'034E;;není možné podle pravidel bodovat
66;0;26.10.2018;107.0;50'04'521N,17'43'255E;;OK-5555;Duo Discus (T) (700kg);Hranice;Radek Krejčiřík;polygon s 5OB;57.63;50'05'063N,17'30'602E;;není možné podle pravidel bodovat
67;0;26.10.2018;80.2;50'04'744N,17'42'427E;;OK-9841;Duo Discus (T) (700kg);Křižanov;Michal Navrátil;polygon s 5OB;30.93;50'04'138N,17'32'158E;;není možné podle pravidel bodovat
68;0;26.10.2018;214.3;50'18'453N,17'19'318E;;;Ventus 2cxm/t /18m 565kg;Žamberk;Miroslav Koci;polygon s 5OB;41.02;50'08'073N,17'13'947E;;není možné podle pravidel bodovat
69;0;26.10.2018;88.1;50'17'904N,17'19'738E;;OK-2016;Duo Discus X(T);Šumperk;Marek Blaťák;polygon s 5OB;33.29;50'16'835N,17'09'976E;;není možné podle pravidel bodovat
70;0;26.10.2018;92.1;50'05'046N,17'42'920E;;3907;Std. Cirrus;Zbraslavice;Martin Grmela;polygon s 5OB;21.54;50'03'530N,17'19'433E;;není možné podle pravidel bodovat
71;0;25.10.2018;68.1;50'04'491N,17'42'632E;;3907;Std. Cirrus;Zbraslavice;Martin Grmela;polygon s 5OB;56.57;50'04'554N,17'32'634E;;není možné podle pravidel bodovat
72;0;23.10.2018;84.9;50'04'809N,17'42'442E;;3907;Std. Cirrus;Zbraslavice;Martin Grmela;polygon s 5OB;35.11;50'06'428N,17'19'000E;;není možné podle pravidel bodovat
73;0;26.10.2018;94.7;50'04'656N,17'39'520E;;OK-7980;ASW-19B;Zbraslavice;Bára Moravcová;polygon s 5OB;19.71;50'03'530N,17'18'748E;;není možné podle pravidel bodovat
74;0;26.10.2018;67.7;50'02'625N,17'17'038E;;OK-2345;Duo Discus X(T);VAP;Kristina Šantrůčková;polygon s 5OB;22.35;50'04'047N,17'16'911E;;není možné podle pravidel bodovat
75;0;25.10.2018;28.9;50'07'770N,17'30'353E;;OK-2345;Duo Discus X(T);VAP;Kristina Šantrůčková;polygon s 5OB;52.02;50'09'256N,17'33'404E;;není možné podle pravidel bodovat
76;0;26.10.2018;122.8;50'05'063N,17'40'308E;;OK-7237;G-102 Astir cs;Krnov;Daniel Rosa;polygon s 5OB;36.01;50'02'616N,17'17'803E;;není možné podle pravidel bodovat
77;0;26.10.2018;80.9;50'05'172N,17'41'013E;;OK-4522;VSO-10;Krnov;Petr Kramář;polygon s 5OB;14.19;50'01'550N,17'22'246E;;není možné podle pravidel bodovat
78;0;26.10.2018;138.7;50'04'390N,17'42'894E;;D-0456;ASW-15B;Vysoké Mýto;Jan Vavřín;polygon s 5OB;27.45;50'02'000N,17'18'816E;;volný let na vzdálenost
79;0;26.10.2018;140.5;50'04'392N,17'43'203E;;OK-3740;Std. Cirrus;Křižanov;Jan Pavlik;polygon s 5OB;22.85;50'04'233N,17'18'250E;;volný let na vzdálenost
80;0;26.10.2018;82.3;50'04'464N,17'42'470E;;OK-0808;LS-8b /15m;Raná;Hana Trešlová;polygon s 5OB;17.0;50'02'631N,17'19'433E;;není možné podle pravidel bodovat
81;0;26.10.2018;88.3;50'04'472N,17'42'903E;;OK-0696;Std. Cirrus;Slaný;Kateřina Vojtová;polygon s 5OB;20.32;50'03'306N,17'21'444E;;není možné podle pravidel bodovat
82;0;26.10.2018;90.2;50'04'592N,17'43'232E;;OK-0971;Std. Cirrus;Slaný;Jiří Hůla;polygon s 5OB;21.11;50'01'217N,17'20'737E;;není možné podle pravidel bodovat
83;0;26.10.2018;99.9;50'04'900N,17'40'191E;;OK-3755;ASW-19;Zbraslavice;Jan Smékal;polygon s 5OB;29.13;50'02'712N,17'16'830E;;není možné podle pravidel bodovat
84;0;26.10.2018;59.0;50'04'478N,17'42'528E;;OK-1981;DG-200 /15m;Mladá Boleslav;Martin Souček;polygon s 5OB;14.79;50'01'850N,17'18'334E;;není možné podle pravidel bodovat
85;0;26.10.2018;72.2;50'04'780N,17'42'790E;;OK3154;ASW-20 (A)+F /15m;Zábřeh;Jaroslav Buryan;polygon s 5OB;17.85;50'02'250N,17'15'520E;;není možné podle pravidel bodovat
86;0;25.10.2018;4.0;50'00'004N,17'19'439E;;OK-4902;Std. Cirrus;Křižanov;Martin Piskáček;polygon s 5OB;0.0;50'01'240N,17'20'026E;;není možné podle pravidel bodovat
87;0;25.10.2018;40.2;49'59'344N,17'19'007E;;OK-6492;Std. Cirrus;Křižanov;Michal Navrátil;polygon s 5OB;50.46;50'06'061N,17'35'259E;;není možné podle pravidel bodovat
88;0;25.10.2018;361.8;48'56'220N,20'35'625E;;OM9696;Discus 2c/2T /18m;Spišská Nová Ves;Maroš Divok;polygon s 5OB;71.81;49'04'583N,20'18'500E;;volný let na vzdálenost
89;0;25.10.2018;122.6;50'11'018N,17'36'181E;;OK-9841;Duo Discus (T) (700kg);Vysoké Mýto;Jan Vavřín;polygon s 5OB;39.07;50'04'591N,17'34'134E;;není možné podle pravidel bodovat
90;0;25.10.2018;53.9;49'59'104N,17'18'845E;;OK-5555;Duo Discus (T) (700kg);Krnov;Ondřej Bordovský;polygon s 5OB;29.33;50'05'098N,17'35'216E;;není možné podle pravidel bodovat
91;0;25.10.2018;104.7;50'04'335N,17'42'329E;;OK-0976;Std. Cirrus;Hodkovice;Jan Zahrádka;polygon s 3OB;48.29;50'02'000N,17'18'817E;;volný let na vzdálenost
92;0;25.10.2018;51.7;49'59'094N,17'17'388E;;OK-3755;ASW-19;Zbraslavice;Jan Smékal;polygon s 5OB;49.29;50'05'733N,17'32'520E;;není možné podle pravidel bodovat
93;0;25.10.2018;30.5;50'04'508N,17'41'388E;;OK-1981;DG-200 /17m;Mladá Boleslav;Martin Souček;polygon s 5OB;30.53;50'05'013N,17'34'048E;;není možné podle pravidel bodovat
94;0;25.10.2018;54.1;50'00'289N,17'18'502E;;OK-3740;Std. Cirrus;Křižanov;Jan Pavlik;polygon s 5OB;42.04;50'01'680N,17'34'321E;;není možné podle pravidel bodovat
95;0;25.10.2018;62.6;50'04'464N,17'41'732E;;OK-1837;Ventus c /17,6m;Krnov;Jiří Bojko;polygon s 5OB;45.03;50'02'666N,17'23'494E;;není možné podle pravidel bodovat
96;0;24.10.2018;196.7;57'03'769N,2'51'158W;;G-CLVO;SZD-54-2 Perkoz 17,5m;Plzeň-Letkov;Jakub Hlaváček;polygon s 5OB;89.27;57'05'577N,2'56'673W;;není možné podle pravidel bodovat
97;0;23.10.2018;178.4;49'56'407N,15'33'097E;;OK-8510;VSO-10;VAP;Martin Stránský;polygon s 5OB;53.75;49'54'598N,15'33'769E;;není možné podle pravidel bodovat
98;0;23.10.2018;165.8;49'55'983N,15'32'550E;;OK-3510;VSO-10;VAP;Oldřich Zumr;polygon s 5OB;96.08;49'55'983N,15'32'550E;;rychlostní let podle deklarace
99;0;23.10.2018;126.8;49'43'356N,15'46'202E;;OK-6744;ASW-20 (A)+F /15m;VAP;Jan Černý;polygon s 3OB;100.06;49'43'356N,15'46'202E;;rychlostní let se změnou tratě za letu
0;0;26.10.2018;71.7;50'04'644N,17'40'918E;;OK-0956;Std. Cirrus;Křižanov;Jiří Peterka;polygon s 5OB;14.07;50'02'169N,17'16'079E;;není možné podle pravidel bodovat
1;0;23.10.2018;61.9;50'04'020N,17'41'428E;;OK-0956;Std. Cirrus;Křižanov;Jiří Peterka;polygon s 5OB;57.81;50'04'503N,17'32'259E;;není možné podle pravidel bodovat
2;0;06.11.2018;204.1;50'18'194N,17'21'085E;;OK-6475;Ventus b(T) /16,6m;Hronov;Miloš Novotný;polygon s 5OB;73.3;50'17'567N,17'12'810E;;není možné podle pravidel bodovat
3;0;10.11.2018;55.3;49'02'013N,17'27'613E;;OK-1976;DG-400 /17m;Kunovice;Václav Ochotný;polygon s 5OB;73.41;48'55'229N,17'28'412E;;není možné podle pravidel bodovat
4;0;17.11.2018;52.8;50'28'071N,16'12'174E;;OK-2157;Bergfalke IV;Hronov;Aleš Rýdl;polygon s 5OB;18.03;50'28'931N,16'10'867E;;není možné podle pravidel bodovat
5;0;01.11.2018;263.1;50'05'693N,17'15'557E;;OM-0214;L-23 Super Blaník;Žilina;Peter Šamaj;polygon s 5OB;83.13;50'17'550N,17'13'932E;;není možné podle pravidel bodovat
6;0;17.11.2018;112.0;50'34'328N,15'41'628E;;OK A802;TST-10M Atlas;Vrchlabí;Mirek Soukup;polygon s 5OB;43.42;50'40'502N,15'39'661E;;není možné podle pravidel bodovat
7;0;31.10.2018;51.9;50'18'054N,17'17'663E;;OM-7272;Centrair C-101A Pegase;Žilina;Milan Surovčík ml.;polygon s 5OB;17.07;50'12'088N,17'07'537E;;není možné podle pravidel bodovat
8;0;17.11.2018;111.5;49'13'683N,18'36'067E;;OM-7272;Centrair C-101A Pegase;Žilina;Milan Surovčík ml.;polygon s 5OB;28.98;49'09'217N,18'48'217E;;volný let na vzdálenost
9;0;17.11.2018;136.7;49'15'404N,18'37'920E;;OM-1111;ASW-20 (A)+F /15m;Žilina;Peter Šamaj;polygon s 5OB;53.41;49'09'300N,18'50'600E;;volný let na vzdálenost
10;0;17.11.2018;238.0;50'28'067N,16'12'332E;;OK-0739;Cirrus/Cirrus VTC;Hronov;David Mach;polygon s 5OB;56.95;50'28'067N,16'12'332E;;rychlostní let se změnou tratě za letu
11;0;17.11.2018;132.9;50'27'414N,16'11'537E;;OK-4165;G-102 Astir cs;Hronov;Oldřich Slavíček;polygon s 5OB;37.26;50'28'754N,16'12'514E;;není možné podle pravidel bodovat
12;0;17.11.2018;38.3;50'34'432N,16'19'747E;;OK-3377;Bergfalke IV;Broumov;Jiri Suchomel;polygon s 5OB;28.42;50'31'688N,16'19'089E;;není možné podle pravidel bodovat
13;0;17.11.2018;58.4;50'35'004N,16'20'119E;;OK2412;VT-16 Orlik;Broumov;Petr Janeček;polygon s 5OB;47.03;50'31'212N,16'19'305E;;není možné podle pravidel bodovat
14;0;17.11.2018;183.0;50'24'636N,16'06'466E;;OK-6868;ASW-24B;Náchod;Michal Nutil;polygon s 5OB;75.33;50'28'069N,16'15'325E;;není možné podle pravidel bodovat
15;0;15.11.2018;21.2;48'46'960N,16'49'679E;;OK-A310;TST-10M Atlas;Letecký klub Břeclav;Karel Ertl;polygon s 5OB;39.26;48'46'780N,16'50'170E;;není možné podle pravidel bodovat
16;0;16.11.2018;68.1;50'37'518N,15'37'488E;;OK A802;TST-10M Atlas;Vrchlabí;Mirek Soukup;polygon s 5OB;15.93;50'43'213N,15'37'849E;;není možné podle pravidel bodovat
17;0;11.11.2018;65.9;50'06'635N,17'21'984E;;OK-2345;Duo Discus X(T);Slaný;Karel Mareš;polygon s 5OB;39.87;50'11'634N,17'33'451E;;není možné podle pravidel bodovat
18;0;01.11.2018;129.5;50'21'055N,15'33'688E;;OK-SUQ 51;Pipistrel Taurus 503;Hořice;Jiří Kobík;polygon s 5OB;46.22;50'38'456N,15'44'535E;;není možné podle pravidel bodovat
19;0;12.11.2018;240.3;50'06'617N,17'16'517E;;OK 2864;LS-3a /15m;Frýdlant n.O.;Martin Urban;polygon s 5OB;67.48;50'06'617N,17'16'517E;;rychlostní let se změnou tratě za letu
20;0;12.11.2018;109.1;50'51'588N,15'45'972E;;OK-2727;ASW-27;VAP;Milan Havlík;polygon s 5OB;30.83;50'48'356N,15'44'572E;;není možné podle pravidel bodovat
21;0;11.11.2018;45.4;48'15'011N,18'06'751E;;OM-0404;DG-400 /17m;Nitra;Radoslav Čagala;polygon s 5OB;20.58;48'20'161N,18'08'442E;;není možné podle pravidel bodovat
22;0;04.11.2018;43.8;48'15'224N,18'07'666E;;OM-0404;DG-400 /17m;Nitra;Radoslav Čagala;polygon s 5OB;24.21;48'19'182N,18'07'821E;;není možné podle pravidel bodovat
23;0;12.11.2018;138.4;50'18'267N,17'18'872E;;OK-7292;ASW-15B;Prostějov JF;Jakub Kohn;polygon s 5OB;34.13;50'05'083N,17'13'982E;;volný let na vzdálenost
24;0;12.11.2018;122.9;50'18'439N,17'18'812E;;OK-3136;LS-1f;Kralupy nad Vltavou;Vojtěch Novotný;polygon s 5OB;28.57;50'13'167N,17'12'415E;;není možné podle pravidel bodovat
25;0;11.11.2018;40.2;49'30'484N,22'26'428E;;D-3785;Janus (b) /18,2m;AOS Bezmiechowa;Rafal Morawiec;polygon s 5OB;17.69;49'31'249N,22'24'254E;;není možné podle pravidel bodovat
26;0;11.11.2018;49.1;50'18'618N,17'18'986E;;D-0679;LS-1c;Medlánky;Pavel Schoř;polygon s 5OB;23.05;50'09'804N,17'11'302E;;není možné podle pravidel bodovat
27;0;11.11.2018;43.2;50'18'070N,17'17'738E;;OK-4433;Duo Discus X(T);LAC Moravská Třebová;Jan Rolínek;polygon s 5OB;20.93;50'08'533N,17'11'834E;;není možné podle pravidel bodovat
28;0;11.11.2018;34.6;50'04'721N,17'42'988E;;OK-4522;VSO-10;Krnov;Petr Kramář;polygon s 5OB;18.63;50'04'163N,17'37'010E;;není možné podle pravidel bodovat
29;0;11.11.2018;116.3;50'18'555N,17'19'126E;;;Ventus 2cxm/t /18m 565kg;Žamberk;Miroslav Koci;polygon s 5OB;23.24;50'11'007N,17'11'397E;;není možné podle pravidel bodovat
30;0;11.11.2018;174.5;50'04'418N,17'43'122E;;OK-1948;Janus c/cM/cT;Křižanov;Karel Elsnic;polygon s 5OB;39.86;50'06'722N,17'17'065E;;není možné podle pravidel bodovat
31;0;10.11.2018;26.9;48'16'376N,18'07'939E;;OM-2200;Std. Cirrus;Nitra;Jozef Dúc;polygon s 5OB;11.47;48'18'792N,18'08'333E;;není možné podle pravidel bodovat
32;0;06.11.2018;92.2;50'54'455N,15'48'282E;;OK-2727;ASW-27;VAP;Libor Smolík;polygon s 5OB;38.55;50'52'085N,15'43'853E;;není možné podle pravidel bodovat
33;0;10.11.2018;123.6;49'03'369N,17'18'964E;;OK-5401;Nimbus-2(b);Kunovice;Adam Mléčka;polygon s 5OB;38.73;48'55'012N,17'32'792E;;není možné podle pravidel bodovat
34;0;10.11.2018;22.9;49'01'950N,17'26'409E;;7410;VT-116 Orlik II;Kunovice;František Bobek;polygon s 5OB;31.6;48'58'931N,17'28'419E;;není možné podle pravidel bodovat
35;0;10.11.2018;20.3;49'02'739N,17'26'573E;;7410;VT-116 Orlik II;Kunovice;František Bobek;polygon s 5OB;38.3;49'01'574N,17'30'757E;;není možné podle pravidel bodovat
36;0;10.11.2018;787.0;23'26'872S,18'16'878E;;OK-7393;HpH 304 TS Twin Shark (M) S;Břeclav;Václav Hrůza;polygon s 5OB;119.75;22'31'244S,18'29'633E;;není možné podle pravidel bodovat
37;0;10.11.2018;255.5;50'12'179N,17'11'755E;;OK-3740;Std. Cirrus;Křižanov;Jan Pavlik;polygon s 3OB;54.98;50'03'000N,17'23'683E;;volný let na vzdálenost
38;0;10.11.2018;112.5;48'15'485N,18'06'325E;;OM-8888;LS-8s(t) /18m;Nitra;Dominik Jančík;polygon s 5OB;31.78;48'17'595N,18'09'229E;;není možné podle pravidel bodovat
39;0;10.11.2018;148.3;50'04'550N,17'41'533E;;OK-1837;Ventus c /17,6m;Krnov;Antonín Bordovský;polygon s 5OB;58.16;50'06'167N,17'25'817E;;rychlostní let se změnou tratě za letu
40;0;10.11.2018;618.3;32'12'908S,148'14'508E;;VH-GFV;Discus b +W;Toužim;Pavel Jiránek;polygon s 5OB;99.21;32'10'343S,148'14'910E;;není možné podle pravidel bodovat
41;0;09.11.2018;872.5;23'26'000S,18'16'167E;;OK-7393;HpH 304 TS Twin Shark (M) S;Břeclav;Václav Hrůza;polygon s 5OB;122.25;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
42;0;09.11.2018;126.2;50'05'646N,17'44'260E;;Ok-3740;Std. Cirrus;Křižanov;Jan Pavlik;polygon s 5OB;49.31;50'06'935N,17'15'777E;;není možné podle pravidel bodovat
43;0;09.11.2018;59.8;50'04'533N,17'41'526E;;OK4901;Std. Cirrus;Krnov;Antonín Bordovský;polygon s 5OB;26.28;50'07'007N,17'15'202E;;není možné podle pravidel bodovat
44;0;09.11.2018;99.4;50'05'116N,17'43'428E;;OK-6394;Std. Cirrus;Plzeň-Letkov;Jakub Hlaváček;polygon s 5OB;34.72;50'06'779N,17'15'908E;;není možné podle pravidel bodovat
45;0;06.11.2018;109.1;50'39'335N,15'04'655E;;OK9688;G-103 Twin Astir, (+water);Hodkovice;Michal Tůma;polygon s 5OB;64.06;50'47'154N,15'30'093E;;není možné podle pravidel bodovat
46;0;08.11.2018;495.5;23'26'000S,18'16'167E;;OK-7393;HpH 304 TS Twin Shark (M) S;Břeclav;Václav Hrůza;trojúhelník s odletem z ramene;100.65;23'26'000S,18'16'167E;;rychlostní let se změnou tratě za letu
47;0;22.10.2018;12.5;50'04'346N,17'41'921E;;OK-1981;DG-200 /15m;Mladá Boleslav;Martin Souček;polygon s 5OB;27.97;50'05'340N,17'37'981E;;není možné podle pravidel bodovat
48;0;27.10.2018;17.7;50'02'381N,17'23'369E;;OK-1981;DG-200 /15m;Mladá Boleslav;Martin Souček;polygon s 5OB;44.4;50'07'024N,17'20'649E;;není možné podle pravidel bodovat
49;0;07.11.2018;164.8;23'26'000S,18'16'167E;;OK-7393;HpH 304 TS Twin Shark (M) S;Břeclav;Václav Hrůza;polygon s 3OB;61.92;23'26'000S,18'16'167E;;rychlostní let podle deklarace
50;0;07.11.2018;328.4;50'04'450N,17'41'683E;;OK-6880;ASW-15B;Slaný;Karel Mareš;polygon s 5OB;57.22;50'06'167N,17'25'817E;;rychlostní let se změnou tratě za letu
51;0;06.11.2018;164.1;50'19'397N,17'03'029E;;OK-2016;Duo Discus (T) (700kg);Kralupy nad Vltavou;Jan Šimon;2OB;55.61;50'10'267N,17'07'083E;;volný let na vzdálenost
52;0;07.11.2018;308.9;49'53'303N,17'35'408E;;OK-0945;ASW-15B;Zbraslavice;Martin Chovan;polygon s 5OB;62.94;50'03'000N,17'23'683E;;volný let na vzdálenost
53;0;07.11.2018;289.7;49'49'867N,17'33'000E;;OK4901;Std. Cirrus;Krnov;Antonín Bordovský;polygon s 5OB;65.17;49'54'917N,17'26'017E;;rychlostní let se změnou tratě za letu
54;0;06.11.2018;216.8;48'51'735N,17'23'494E;;OK-7501;Std. Cirrus;Kunovice;Libor Bednařík;polygon s 3OB;107.37;48'51'735N,17'23'494E;;rychlostní let se změnou tratě za letu
55;0;06.11.2018;462.1;50'15'183N,17'23'177E;;SP4020;Janus c/cT/cM (FG);Opolski;Zbigniew Kunas;polygon s 5OB;65.62;50'09'433N,17'10'283E;;volný let na vzdálenost
56;0;06.11.2018;250.8;48'46'058N,16'54'432E;;OK-2230;Ventus cM /17,6m;Břeclav;Pavel Zima;polygon s 5OB;62.35;48'52'611N,17'11'819E;;není možné podle pravidel bodovat
